网点代码,网点名称,期间,业务总收入,代理金融收入,寄递业务收入,函件收入,国际函件收入,国内普包收入,机要收入,报刊收入,集邮收入,代理服务收入,信息服务收入,分销配送收入,文创收入,其他销售商品收入,其他业务收入,业务总成本,主营业务成本,管理费用,人工成本,业务代办费,业务外包费,折旧费,修理费,租赁成本,运输成本,营销费用,低值易耗品摊销,材料用品,印制成本+印制产品成本,集邮业务成本,分销商品销售成本,劳动保护费,安全保卫费,水电取暖费,行政办公经费,营业利润,利润总额,company,region,period,year,month,业务总收入_单月,营业利润_单月,利润总额_单月
43003002,顺道街支局,2025年3月,1189097.69071649,1174195.03,744.83,1644.6,0.0,582.7,0,0.0,1123.19033913043,0.0,705.660377358491,9959.93,0,141.75,0.0,941777.001672602,936848.285873625,0.0,532366.350460384,0.0,0.0,177882.22,10398.0207692308,0.0,234.81,94660.3237003004,9310.34764705882,7663.64326143248,176.75,1725.7,8852.14647011312,293.360440097799,33415.5273333333,6774.4,0.0,247320.689043886,247320.689043886,08武汉桥口区,硚口区,2025-03,2025,3,426296.54924466787,-26127.613434093975,-26127.613434093975
43003101,汉正街支局,2025年3月,1991700.34636206,1974949.85,2683.99,966.7,0.0,687.0,0,0.0,7578.14779130435,0.0,4503.77358490566,195.054985849259,0,135.83,0.0,910218.028248313,908139.08841369,0.0,358260.363843739,0.0,0.0,0.0,4924.10076923077,187720.0,959.433610750361,152679.343712,8016.70764705882,5499.664,603.64,5915.06,180.051673406035,282.18,33415.62,1170.5,0.0,1081482.31811375,1081482.31811375,08武汉桥口区,硚口区,2025-03,2025,3,748219.2026738299,466003.9830303581,466003.9830303581
43003102,汉西三路支局,2025年3月,2202912.0829329,2180875.28,1256.23,1256.3,0.0,554.0,0,0.0,3855.95123478261,0.0,2075.47169811321,12978.1,0,60.75,0.0,751820.866805199,749529.287474005,0.0,279522.571722267,0.0,0.0,162881.62,4917.80076923077,0.0,425.294642229099,143915.773712,15092.3776470588,5716.93905144587,609.62,4757.34,11534.6234465277,282.18,33415.79,11428.19,0.0,1451091.2161277,1451091.2161277,08武汉桥口区,硚口区,2025-03,2025,3,596030.8431350503,345462.20507351984,345462.20507351984
43003103,民族路支局,2025年3月,2202592.97774241,2194800.63,488.35,800.2,0.0,334.5,0,0.0,3024.27547826087,0.0,3133.96226415094,0.0,0,11.06,0.0,949706.732527552,947414.704421548,0.0,357577.59827557,0.0,0.0,207257.62,4165.00076923077,0.0,160.207976081127,131774.783712,14530.9776470588,5483.80335640404,478.13,3731.25,0.0,282.18,33415.62,2000.0,0.0,1252886.24521486,1252886.24521486,08武汉桥口区,硚口区,2025-03,2025,3,635884.0423416498,299753.11080600193,299753.11080600193
43003105,汉水街支局,2025年3月,893800.833775226,878398.58,1945.06,596.7,0.0,666.49,0,0.0,756.068869565217,0.0,1473.58490566038,9959.93,0,4.42,0.0,682676.121891807,681694.342639771,0.0,382028.7220423,0.0,0.0,92471.88,2492.99076923077,0.0,275.717721724546,92553.81367,13338.1076470588,5504.86478181746,119.54,932.81,8852.14647011312,282.18,33415.62,0.0,0.0,211124.711883419,211124.711883419,08武汉桥口区,硚口区,2025-03,2025,3,291788.621752611,76386.298992536,76386.298992536
43003301,桥口路支局,2025年3月,1972720.51349795,1958755.03,4347.3,1647.2,0.0,1338.0,0,0.0,5282.30991304348,0.0,1203.77358490566,0.0,0,146.9,0.0,653208.998081912,651150.701390153,0.0,390262.837956479,0.0,0.0,0.0,2906.13076923077,16800.0,874.898803533352,162170.343712,6204.82764705882,5547.184,545.980239479461,4799.84,0.0,282.18,33415.62,6325.77,0.0,1319511.51541604,1319511.51541604,08武汉桥口区,硚口区,2025-03,2025,3,602630.4985119,341041.60346716014,341041.60346716014
43003302,海校支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56678.8462778879,56588.922799627,0.0,50477.332799627,0.0,0.0,0.0,350.0,0.0,1990.33,0.0,0.0,0.0,0.0,0.0,0.0,163.37,0.0,0.0,0.0,-56678.8462778879,-56678.8462778879,08武汉桥口区,硚口区,2025-03,2025,3,0.0,-25427.307030529697,-25427.307030529697
43003304,长风路支局,2025年3月,1622640.84434783,1615748.37,1047.42,631.0,0.0,331.5,0,0.0,3780.34434782609,0.0,1100.0,0.0,0,2.21,0.0,692813.548591438,691102.031688829,0.0,340315.196881955,0.0,0.0,138474.48,4020.84076923077,0.0,348.259691182225,125904.70367,7908.40764705882,5515.45154722183,597.66,4664.06,0.0,282.18,33415.62,2654.87,0.0,929827.295756389,929827.295756389,08武汉桥口区,硚口区,2025-03,2025,3,542793.17667225,260139.96075880202,260139.96075880202
43003308,仁寿路支局,2025年3月,2741427.6473224,2723771.54,3453.01,1062.7,0.0,997.48,0,0.0,10743.4648695652,0.0,1286.79245283019,0.0,0,112.66,0.0,624374.942683114,621547.044567531,0.0,371189.270945984,0.0,6316.61666666667,0.0,3891.58076923077,0.0,706.177234190019,154662.84419,6579.68764705882,5957.28089846923,1022.10757973284,9594.63219071604,0.0,282.18,33415.62,2933.09,0.0,2117052.70463928,2117052.70463928,08武汉桥口区,硚口区,2025-03,2025,3,834159.84311551,547756.9752570002,547756.9752570002
43003401,韩家墩支局,2025年3月,2974081.41547859,2919806.57,8509.13,4035.1,0.0,2352.0,0,0.0,35135.4892521739,0.0,1743.39622641509,2186.47,0,313.26,0.0,775190.535756248,772135.039992508,0.0,371741.543248128,0.0,61075.7433333333,0.0,4142.98076923077,0.0,1731.61352757132,177515.584626,6718.69764705882,6946.21139630931,869.206081946702,64423.0706628713,1934.79160786649,480.2,33415.62,0.0,0.0,2198890.87972234,2198890.87972234,08武汉桥口区,硚口区,2025-03,2025,3,884430.09946517,597357.18935723,597357.18935723
43003402,罗家墩支局,2025年3月,5537.55,0.0,2664.74,49.0,0.0,2730.0,0,0.0,0.0,0.0,0.0,0.0,0,93.81,0.0,102852.905885967,102760.109597706,0.0,94998.4438086038,0.0,6209.91,0.0,0.0,0.0,358.345789102243,0.0,0.0,422.15,0.0,0.0,0.0,163.37,0.0,0.0,0.0,-97315.3558859669,-97315.3558859669,08武汉桥口区,硚口区,2025-03,2025,3,1264.1900000000005,-69318.99416185409,-69318.99416185409
43003403,新合村支局,2025年3月,1661.64,0.0,785.63,753.1,0.0,103.0,0,0.0,0.0,0.0,0.0,0.0,0,19.91,0.0,60650.5798804502,60559.7803921893,0.0,47667.8039778923,0.0,6367.33,0.0,0.0,0.0,217.754741897932,0.0,123.76,625.395381499446,12.1203592191913,0.0,0.0,480.2,0.0,0.0,0.0,-58988.9398804502,-58988.9398804502,08武汉桥口区,硚口区,2025-03,2025,3,-19986.7587083096,-49183.22705657652,-49183.22705657652
43003407,长丰街支局,2025年3月,1368424.17453486,1362316.35,888.01,222.6,0.0,384.0,0,0.0,3024.27547826087,0.0,1535.84905660377,0.0,0,53.09,0.0,1045926.95730783,1044469.49766503,0.0,411809.502357251,0.0,0.0,449534.48,2401.18076923077,0.0,122.066994843036,90794.32367,4755.33764705882,5477.14360774533,513.925460894012,3731.25,0.0,282.18,33415.62,10200.0,0.0,322497.217227035,322497.217227035,08武汉桥口区,硚口区,2025-03,2025,3,413741.5054892681,195004.619556371,195004.619556371
43003408,古田三路支局,2025年3月,2803730.4254799,2786930.08,4401.74,2038.6,0.0,2086.3,0,0.0,5660.34434782609,0.0,2116.98113207547,301.82,0,194.56,0.0,861543.468727796,858654.216564056,0.0,427169.45088676,0.0,0.0,162097.4,8829.55076923077,0.0,1053.24693831628,183651.57419,6003.65764705882,5880.42906569294,597.66,5266.24,268.250363969379,282.18,33415.62,4000.0,0.0,1942186.95675211,1942186.95675211,08武汉桥口区,硚口区,2025-03,2025,3,866208.02229776,557033.6752456101,557033.6752456101
43003505,古田二路支局,2025年3月,1572532.67368827,1557737.16,1721.51,428.9,0.0,455.5,0,0.0,9798.3787826087,0.0,2062.58490566038,301.82,0,26.82,0.0,636759.547269015,635098.812627066,0.0,386885.554464153,0.0,6316.61666666667,0.0,19969.6007692308,0.0,447.738715858431,129215.673712,8144.64764705882,5678.89776856646,657.42,6937.01,268.250363969379,282.18,33415.62,13274.34,0.0,935773.126419254,935773.126419254,08武汉桥口区,硚口区,2025-03,2025,3,505967.70677161985,253906.88853530295,253906.88853530295
43003506,紫润明园支局,2025年3月,2095148.59793273,2086969.18,1090.35,686.8,0.0,1338.5,0,0.0,3780.34434782609,0.0,1203.77358490566,0.0,0,79.65,0.0,764802.129158943,762618.147432749,0.0,392570.346019519,0.0,0.0,170754.64,3974.83076923077,0.0,468.440375988856,121447.663712,5951.96764705882,5748.11986847654,597.66,4664.06,0.0,282.18,33415.62,7366.38,0.0,1330346.46877379,1330346.46877379,08武汉桥口区,硚口区,2025-03,2025,3,560655.1611001801,249068.74484837987,249068.74484837987
43005801,依山龙郡支局,2025年3月,1405484.36,1226861.21,0.0,114.0,0.0,1653.5,0,0.0,30089.61,6845.81,0.0,139752.6,0,167.63,0.0,362409.106242326,362409.106242326,0.0,313610.574522114,0.0,0.0,14318.9059836255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23585.475736586,0.0,0.0,10894.15,0.0,1043075.25375767,1043075.25375767,03武汉蔡甸区,蔡甸区,2025-03,2025,3,505973.80000000005,396663.9731647491,396663.9731647491
43010001,建新路支局,2025年3月,4371892.14,4265643.77,0.0,1342.9,0.0,2489.0,0,0.0,0.0,2756.23,0.0,99417.68,0,242.56,0.0,1346779.9369545,1346779.9369545,0.0,1215467.01739234,0.0,0.0,55496.0813255721,0.0,52231.3625,0.0,0.0,0.0,0.0,0.0,0.0,23585.475736586,0.0,0.0,0.0,0.0,3025112.2030455,3025112.2030455,03武汉蔡甸区,蔡甸区,2025-03,2025,3,1611186.4599999995,1187532.0937607,1187532.0937607
43010002,么堤路支局,2025年3月,10582.08,0.0,0.0,9250.7,0.0,1185.5,0,0.0,0.0,0.0,0.0,0.0,0,145.88,0.0,4398.46182469595,4398.46182469595,0.0,4206.40479693725,0.0,0.0,192.0570277587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6183.61817530405,6183.61817530405,03武汉蔡甸区,蔡甸区,2025-03,2025,3,3728.8,2262.64605843468,2262.64605843468
43010004,蝙蝠街支局,2025年3月,2939393.31,2919603.6,0.0,290.2,0.0,1064.0,0,677.68,0.0,3429.96,0.0,14286.62,0,41.25,0.0,767496.696001163,767496.696001163,0.0,715939.767713984,0.0,0.0,32688.5476979104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18868.3805892688,0.0,0.0,0.0,0.0,2171896.61399884,2171896.61399884,03武汉蔡甸区,蔡甸区,2025-03,2025,3,1011048.1700000002,761505.3981960402,761505.3981960402
43010101,新农支局,2025年3月,13056.42,0.0,0.0,526.5,0.0,1186.5,0,7210.92,0.0,0.0,0.0,3995.0,0,137.5,0.0,47307.2925674339,47307.2925674339,0.0,45241.6390812995,0.0,0.0,2065.65348613448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34250.8725674339,-34250.8725674339,03武汉蔡甸区,蔡甸区,2025-03,2025,3,3333.2000000000007,-12435.897522477899,-12435.897522477899
43010301,蔡甸李集支局,2025年3月,10957.09,0.0,0.0,52.8,0.0,681.5,0,2177.96,0.0,0.0,0.0,8031.0,0,13.83,0.0,456.328053870089,456.328053870089,0.0,436.402676953748,0.0,0.0,19.9253769163405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.7619461299,10500.7619461299,03武汉蔡甸区,蔡甸区,2025-03,2025,3,6065.57,5913.46064870996,5913.46064870996
43010501,永安支局,2025年3月,2601039.29,2133459.15,0.0,187.2,0.0,1015.5,0,5628.13,0.0,2243.47,0.0,458502.1,0,3.74,0.0,852016.153938161,852016.153938161,0.0,694089.399925249,0.0,0.0,31690.8984236431,0.0,90357.175,0.0,0.0,0.0,0.0,0.0,0.0,18868.3805892688,0.0,0.0,17010.3,0.0,1749023.13606184,1749023.13606184,03武汉蔡甸区,蔡甸区,2025-03,2025,3,1139576.8800000001,897650.113883703,897650.113883703
43010601,侏儒支局,2025年3月,3061063.75,2194468.95,0.0,390.7,0.0,1001.5,0,2317.86,0.0,5338.02,0.0,857523.1,0,23.62,0.0,741978.147803396,741978.147803396,0.0,648389.141863472,0.0,0.0,29604.3052033374,0.0,10740.625,0.0,0.0,0.0,0.0,0.0,0.0,33585.475736586,0.0,0.0,19658.6,0.0,2319085.6021966,2319085.6021966,03武汉蔡甸区,蔡甸区,2025-03,2025,3,1350211.91,1124214.09431106,1124214.09431106
43010701,成功支局,2025年3月,127555.82,0.0,0.0,1.2,0.0,1320.0,0,498.9,0.0,0.0,0.0,125732.0,0,3.72,0.0,6030.25169957965,6030.25169957965,0.0,5766.94323761791,0.0,0.0,263.30846196174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121525.56830042,121525.56830042,03武汉蔡甸区,蔡甸区,2025-03,2025,3,92591.21,90581.1261001398,90581.1261001398
43010801,奓山支局,2025年3月,2783241.93,2360213.29,0.0,682.2,0.0,1349.5,0,2958.21,0.0,26673.93,0.0,391149.3,0,215.5,0.0,856817.927907618,856817.927907618,0.0,738471.97029308,0.0,0.0,33717.3283467317,0.0,4273.4375,0.0,0.0,0.0,0.0,0.0,0.0,56605.1417678064,0.0,0.0,23750.05,0.0,1926424.00209238,1926424.00209238,03武汉蔡甸区,蔡甸区,2025-03,2025,3,1236499.62,979103.187120061,979103.187120061
43010901,黄陵支局,2025年3月,1573211.97,1546823.06,0.0,254.6,0.0,1379.38,0,3886.22,0.0,2364.79,0.0,18466.45,0,37.47,0.0,516999.587496282,516999.587496282,0.0,464260.687204842,0.0,0.0,21197.324554854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23585.475736586,0.0,0.0,7956.1,0.0,1056212.38250372,1056212.38250372,03武汉蔡甸区,蔡甸区,2025-03,2025,3,556036.98,394217.64274677006,394217.64274677006
43011301,大集支局,2025年3月,2250109.73,2201123.41,0.0,248.8,0.0,613.5,0,1796.88,0.0,1488.15,0.0,44746.3,0,92.69,0.0,611046.699681146,611046.699681146,0.0,538672.758059284,0.0,0.0,24594.8485325939,0.0,28910.7125,0.0,0.0,0.0,0.0,0.0,0.0,18868.3805892688,0.0,0.0,0.0,0.0,1639063.03031885,1639063.03031885,03武汉蔡甸区,蔡甸区,2025-03,2025,3,722748.51,534992.64113604,534992.64113604
43011501,索河支局,2025年3月,182941.16,0.0,0.0,111.6,0.0,607.0,0,2421.97,0.0,0.0,0.0,179796.7,0,3.89,0.0,15652.735106588,15652.735106588,0.0,14969.2648616068,0.0,0.0,683.470244981237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167288.424893412,167288.424893412,03武汉蔡甸区,蔡甸区,2025-03,2025,3,155090.52000000002,149872.9416311373,149872.9416311373
43011701,张湾支局,2025年3月,115867.98,0.0,0.0,20.1,0.0,508.0,0,684.45,0.0,0.0,0.0,114616.5,0,38.93,0.0,4153.83203038805,4153.83203038805,0.0,3972.45666205224,0.0,0.0,181.375368335808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111714.147969612,111714.147969612,03武汉蔡甸区,蔡甸区,2025-03,2025,3,99120.59999999999,97735.98932320399,97735.98932320399
43012001,常福支局,2025年3月,106960.47,0.0,0.0,0.0,0.0,880.0,0,4368.27,0.0,0.0,0.0,101665.3,0,46.9,0.0,18946.7899259883,18946.7899259883,0.0,18119.4861312111,0.0,0.0,827.303794777245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88013.6800740117,88013.6800740117,03武汉蔡甸区,蔡甸区,2025-03,2025,3,74994.13,68678.5333580039,68678.5333580039
43012201,消泗支局,2025年3月,137889.05,0.0,0.0,17.6,0.0,404.5,0,3216.17,0.0,0.0,0.0,134229.0,0,21.78,0.0,9600.25023451017,9600.25023451017,0.0,9181.05925382973,0.0,0.0,419.190980680445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128288.79976549,128288.79976549,03武汉蔡甸区,蔡甸区,2025-03,2025,3,109073.23999999999,105873.1565884968,105873.1565884968
43019901,蔡甸大街支局,2025年3月,2113937.44,1942050.35,0.0,446.0,0.0,1590.5,0,13.66,0.0,9048.32,0.0,160749.0,0,39.61,0.0,641136.192076741,641136.192076741,0.0,589931.719153292,0.0,0.0,26935.2423341799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18868.3805892688,0.0,0.0,5400.85,0.0,1472801.24792326,1472801.24792326,03武汉蔡甸区,蔡甸区,2025-03,2025,3,806907.3699999999,601285.0495041771,601285.0495041771
43000487,临江大道支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12武汉青山区,青山区,2025-03,2025,3,0.0,0.0,0.0
43008001,红钢城支局,2025年3月,125997.17,0.0,4924.75,20690.4,0.0,4339.5,0,0.0,93500.4,0.0,0.0,2000.0,0,542.12,0.0,267165.028976846,258400.388976846,8764.64,151947.538976846,0.0,0.0,4250.01,20235.37,0.0,0.0,0.0,500.0,200.1,38539.82,47231.51,1807.85,0.0,0.0,2000.0,0.0,-141167.858976846,-141167.858976846,12武汉青山区,青山区,2025-03,2025,3,39430.729999999996,-56374.12420828131,-56374.12420828131
43008002,天兴洲支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12武汉青山区,青山区,2025-03,2025,3,0.0,0.0,0.0
43008003,三十一街支局,2025年3月,1881034.8,1854684.72,950.24,9709.7,0.0,1066.0,0,0.0,6178.33,0.0,2332.91,6000.0,0,112.9,0.0,902750.841006847,879519.452846847,15665.53816,473201.211006847,141614.38,0.0,181404.42,550.0,0.0,0.0,0.0,6160.11,5835.21,6571.24,831.22,5423.55,0.0,33129.69,6922.13,0.0,978283.958993153,978283.958993153,12武汉青山区,青山区,2025-03,2025,3,627219.0,340629.88454487396,340629.88454487396
43008004,钢花南苑支局,2025年3月,63.56,0.0,9.43,52.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.33,0.0,42500.8998471141,42217.0898471141,0.0,35658.4198471141,0.0,0.0,6528.67,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42437.3398471141,-42437.3398471141,12武汉青山区,青山区,2025-03,2025,3,4.380000000000003,-14952.269124813396,-14952.269124813396
43008008,杨春湖支局,2025年3月,2002970.17,1956757.15,1365.63,9776.9,0.0,3190.8,0,0.0,21862.66,0.0,3058.0,6600.0,0,359.03,0.0,864549.082214906,854093.545014906,10455.5372,528427.812214906,205029.06,0.0,5000.01,1310.0,0.0,0.0,0.0,6160.13,5860.18,6526.3,9788.05,5965.91,0.0,33129.65,7953.0,0.0,1138421.08778509,1138421.08778509,12武汉青山区,青山区,2025-03,2025,3,710569.1299999999,410424.59140338504,410424.59140338504
43008101,钢花支局,2025年3月,2731964.16,2655579.98,18916.93,14283.5,0.0,6565.5,0,0.0,29540.11,0.0,1364.0,4900.0,0,814.14,0.0,1075252.05960345,1051752.24080345,16157.6888,605736.48960345,212349.26,0.0,128238.69,1120.0,0.0,0.0,0.0,6176.11,5988.99,14384.11,9584.6,4429.24,0.0,33129.69,7489.7,0.0,1656712.10039655,1656712.10039655,12武汉青山区,青山区,2025-03,2025,3,883943.7600000002,527603.34193547,527603.34193547
43008102,任家路支局,2025年3月,1808164.86,1774817.62,2140.29,10533.1,0.0,2439.5,0,0.0,9938.33,0.0,2048.0,6000.0,0,248.02,0.0,762420.468488873,742407.818648873,20012.64984,505661.448488873,154480.93,0.0,4749.99,970.0,0.0,0.0,0.0,6386.11,5835.21,6571.24,2770.25,5423.55,0.0,33129.69,6530.97,0.0,1045744.39151113,1045744.39151113,12武汉青山区,青山区,2025-03,2025,3,753639.1000000001,514633.402482245,514633.402482245
43008103,建一路支局,2025年3月,1782788.52,1757641.18,2209.22,9127.4,0.0,2686.0,0,0.0,3706.99,0.0,1126.0,6000.0,0,291.73,0.0,857653.643394131,838208.744274131,9696.69912,451371.123394131,154024.74,0.0,136231.58,960.0,0.0,0.0,0.0,6160.11,5958.97,6481.36,498.73,5423.55,0.0,33129.69,5550.0,0.0,925134.876605869,925134.876605869,12武汉青山区,青山区,2025-03,2025,3,572663.77,320969.913164453,320969.913164453
43008104,钢都支局,2025年3月,2078173.49,2042423.35,4086.77,10002.7,0.0,5394.0,0,0.0,6178.33,0.0,1694.0,8000.0,0,394.34,0.0,970647.885821604,945931.836061604,10540.41976,600993.885821604,204903.77,0.0,59687.14,1580.0,0.0,0.0,0.0,6160.11,5860.21,6719.2,831.22,7231.41,0.0,33129.69,5990.85,0.0,1107525.6041784,1107525.6041784,12武汉青山区,青山区,2025-03,2025,3,674740.25,369959.807521823,369959.807521823
43008106,罗家路支局,2025年3月,1692647.85,1673187.59,1067.35,9221.6,0.0,2999.5,0,0.0,3706.99,0.0,1193.0,1100.0,0,171.82,0.0,684060.365923073,660220.197443073,10679.42848,400102.925923073,111717.11,0.0,79363.21,1150.0,0.0,0.0,0.0,6160.11,5860.21,6481.36,498.73,994.32,0.0,33129.69,8756.39,0.0,1008587.48407693,1008587.48407693,12武汉青山区,青山区,2025-03,2025,3,613633.4100000001,374311.20321676496,374311.20321676496
43008108,康居路支局,2025年3月,1103505.19,1078235.52,282.26,8888.6,0.0,417.0,0,0.0,8702.66,0.0,2618.66,4300.0,0,60.49,0.0,622047.772316797,596505.293436797,25542.47888,411207.262316797,97620.81,0.0,6249.99,1480.0,0.0,0.0,0.0,6160.11,5795.11,6526.3,3397.56,3886.88,0.0,33129.69,5182.0,0.0,481457.417683203,481457.417683203,12武汉青山区,青山区,2025-03,2025,3,408280.23,221959.12307690602,221959.12307690602
43008202,长青路支局,2025年3月,2169.18,0.0,526.56,282.2,0.0,1139.5,0,0.0,0.0,0.0,0.0,0.0,0,220.92,0.0,26199.49768,21814.9,4384.59768,26169.49768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24030.31768,-24030.31768,12武汉青山区,青山区,2025-03,2025,3,577.4299999999998,-7266.872579999999,-7266.872579999999
43008206,武汉城市学院支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12武汉青山区,青山区,2025-03,2025,3,0.0,0.0,0.0
43008301,仁和大道支局,2025年3月,2515142.5,2486062.89,666.78,9671.5,0.0,2139.4,0,0.0,6822.66,0.0,1509.00000000001,8000.0,0,270.27,0.0,1112959.48256428,1111405.63072428,5525.90184,573159.552564277,285853.9,0.0,139286.63,1050.0,0.0,0.0,0.0,6160.11,5897.21,6526.3,1634.49,7231.41,0.0,33129.69,6857.12,0.0,1402183.01743572,1402183.01743572,12武汉青山区,青山区,2025-03,2025,3,1003133.3899999999,589628.835950722,589628.835950722
43008302,厂内支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20162.15528,16096.7,4065.45528,20151.45528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20162.15528,-20162.15528,12武汉青山区,青山区,2025-03,2025,3,0.0,-5280.99,-5280.99
43008401,武东支局,2025年3月,2496266.1,2471875.14,1049.68,9264.1,0.0,2119.5,0,0.0,7413.97,0.0,1804.0,2500.0,0,239.71,0.0,960783.070422603,931877.966262603,26185.82416,566524.360422603,264901.08,0.0,41131.09,830.0,0.0,0.0,0.0,6116.11,5835.21,6616.18,997.46,2259.81,0.0,33129.69,6061.94,0.0,1535483.0295774,1535483.0295774,12武汉青山区,青山区,2025-03,2025,3,1004534.7000000002,707561.479401506,707561.479401506
43008501,白玉山支局,2025年3月,3181998.8,3152495.33,1398.16,9099.3,0.0,1227.5,0,0.0,9293.96,0.0,3158.0,5000.0,0,326.55,0.0,988273.308337703,939111.702577703,36530.03576,519979.108337703,289337.66,0.0,56947.97,870.0,0.0,0.0,0.0,6204.11,5860.21,9176.28,0.0,4519.63,0.0,33129.69,10456.81,0.0,2193725.4916623,2193725.4916623,12武汉青山区,青山区,2025-03,2025,3,1135667.4299999997,773044.4913263202,773044.4913263202
43008503,西藏中学支局,2025年3月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12武汉青山区,青山区,2025-03,2025,3,0.0,0.0,0.0
43030001,民安街支局,2025年3月,8284.17,0.0,2316.67,0.0,0.0,5967.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24781.53,24781.53,0.0,24781.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16497.36,-16497.36,01武汉黄陂区,黄陂区,2025-03,2025,3,1390.7799999999997,-3300.83,-3300.83
43030002,双凤路支局,2025年3月,7583328.55471698,7399959.99,17086.35,8959.58,0.0,7407.6,0,0.0,130758.78,6168.25471698113,0.0,12988.0,0,0.0,0.0,1992490.00942518,1992490.00942518,0.0,1063012.307,0.0,0.0,9000.0,0.0,0.0,0.0,580256.1504,10350.0,32046.645273984,0.0,108165.6,11948.96,0.0,0.0,31364.0,0.0,5590838.5452918,5590838.5452918,01武汉黄陂区,黄陂区,2025-03,2025,3,2665434.3566037705,2046601.5340918698,2046601.5340918698
43030004,万基广场支局,2025年3月,2300285.84981132,2283353.06,629.21,218.4,0.0,1228.0,0,0.0,5760.0,5597.17981132076,0.0,3500.0,0,0.0,0.0,825858.2565,825858.2565,0.0,476771.6795,0.0,0.0,3000.0,0.0,0.0,0.0,270176.23,3450.0,7160.547,0.0,4780.8,3220.0,0.0,0.0,1380.0,0.0,1474427.59331132,1474427.59331132,01武汉黄陂区,黄陂区,2025-03,2025,3,787407.2600000002,529681.593499999,529681.593499999
43030022,佳海支局,2025年3月,1313594.33,1289357.11,2922.92,944.0,0.0,4533.0,0,0.0,4950.3,3287.0,0.0,7600.0,0,0.0,0.0,627950.574811888,627950.574811888,0.0,381435.91615,0.0,28705.5,5464.0,0.0,0.0,0.0,166656.474,3107.0,4561.11460992,0.0,4100.2,6992.0,0.0,0.0,6099.28,0.0,685643.755188112,685643.755188112,01武汉黄陂区,黄陂区,2025-03,2025,3,431960.8126415091,212918.86019602104,212918.86019602104
